创作者ID,创作者名称,是否官方,5月被开练课程数量,开练UV,开练PV,首次开练UV,首次开练PV,5月被完练课程数量,完练UV,完练PV,首次完练UV,首次完练PV,首次完练&复练UV,创作者次月完练-完练留存UV,详情页UV,详情页PV,创作者月完练-完练留存UV,创作者月完练-7日内App留存UV,次月复练率-UV,完练率-UV,当月复练率,完练-7日内App留存率
623a9d7084307c0001bf2158,热情的我会狠坚强,[false],29.00 ,2307.00 ,3400.00 ,2207.00 ,2454.00 ,26.00 ,1350.00 ,2034.00 ,1289.00 ,1381.00 ,140.00 ,61.00 ,9111.00 ,16600.00 ,169.00 ,982.00 ,0.05 ,0.59 ,0.13 ,0.73 
56295ecc9a992a4cceb6987b,冰八块,[false],4.00 ,2302.00 ,3454.00 ,2093.00 ,2381.00 ,4.00 ,1324.00 ,2027.00 ,1149.00 ,1152.00 ,199.00 ,66.00 ,5377.00 ,13183.00 ,268.00 ,982.00 ,0.05 ,0.58 ,0.20 ,0.74 
5dc369a755bcc40d63af2567,韩旭谈康复,[false],2.00 ,2265.00 ,3485.00 ,1968.00 ,2110.00 ,2.00 ,1430.00 ,2389.00 ,1163.00 ,1174.00 ,165.00 ,100.00 ,5648.00 ,11826.00 ,280.00 ,1061.00 ,0.07 ,0.63 ,0.20 ,0.74 
56fcfc032aabdc1b0594761f,KK-健身派,[false],9.00 ,2251.00 ,5420.00 ,1091.00 ,1228.00 ,9.00 ,1720.00 ,4335.00 ,765.00 ,773.00 ,179.00 ,359.00 ,9102.00 ,20521.00 ,665.00 ,1441.00 ,0.21 ,0.76 ,0.39 ,0.84 
57ed5cd431f1160ba7ed7073,Koach王子,[false],184.00 ,2195.00 ,4039.00 ,501.00 ,571.00 ,7.00 ,364.00 ,598.00 ,326.00 ,344.00 ,54.00 ,29.00 ,8684.00 ,21334.00 ,65.00 ,292.00 ,0.08 ,0.17 ,0.18 ,0.80 
5adefeec7511ce253ede4e31,PUMA彪马,"[true,false]",17.00 ,2188.00 ,4505.00 ,1348.00 ,1558.00 ,17.00 ,1545.00 ,3361.00 ,814.00 ,893.00 ,123.00 ,366.00 ,5320.00 ,13670.00 ,440.00 ,1357.00 ,0.24 ,0.71 ,0.28 ,0.88 
5e679099b52fab2b6a5d4ef8,Miao大小姐爱生活,[false],7.00 ,2151.00 ,5962.00 ,1332.00 ,1587.00 ,7.00 ,1565.00 ,4799.00 ,818.00 ,835.00 ,245.00 ,399.00 ,4679.00 ,14899.00 ,675.00 ,1338.00 ,0.25 ,0.73 ,0.43 ,0.85 
5aba5cb1e666865d1407719c,Koach颜颜,[false],131.00 ,2103.00 ,3754.00 ,366.00 ,413.00 ,2.00 ,203.00 ,347.00 ,185.00 ,193.00 ,32.00 ,22.00 ,12411.00 ,24343.00 ,42.00 ,172.00 ,0.11 ,0.10 ,0.21 ,0.85 
5d1efdce6b76fe05e3e393c2,Koach-Moose,[false],38.00 ,2102.00 ,4484.00 ,1066.00 ,1262.00 ,7.00 ,1083.00 ,2593.00 ,472.00 ,483.00 ,143.00 ,211.00 ,8871.00 ,22404.00 ,396.00 ,914.00 ,0.19 ,0.52 ,0.37 ,0.84 
569fc3565bb9301848c274c0,私人健身王,[false],14.00 ,2092.00 ,4584.00 ,1488.00 ,1637.00 ,14.00 ,1281.00 ,3328.00 ,822.00 ,848.00 ,177.00 ,238.00 ,5666.00 ,13542.00 ,441.00 ,1043.00 ,0.19 ,0.61 ,0.34 ,0.81 
624d01de8087bb0001c5a9ca,要练出腹肌的杰尼龟,[false],1.00 ,2055.00 ,4156.00 ,1849.00 ,2167.00 ,1.00 ,1413.00 ,2690.00 ,1270.00 ,1271.00 ,327.00 ,217.00 ,8683.00 ,18659.00 ,415.00 ,1190.00 ,0.15 ,0.69 ,0.29 ,0.84 
623a9d7059b00e00011b1244,穿夹克的热情的善解人意,[false],43.00 ,1948.00 ,2956.00 ,1888.00 ,2287.00 ,42.00 ,1508.00 ,2184.00 ,1456.00 ,1563.00 ,165.00 ,59.00 ,8579.00 ,18132.00 ,190.00 ,1141.00 ,0.04 ,0.77 ,0.13 ,0.76 
554ae6a171959d28713a2983,米老虎bb,[false],1.00 ,1936.00 ,3158.00 ,1551.00 ,1816.00 ,1.00 ,1042.00 ,1786.00 ,729.00 ,729.00 ,149.00 ,53.00 ,4358.00 ,12674.00 ,292.00 ,750.00 ,0.05 ,0.54 ,0.28 ,0.72 
59704756094afb4b4ff61bd2,思思_Crystal,[false],11.00 ,1869.00 ,2571.00 ,1845.00 ,2108.00 ,11.00 ,1448.00 ,2305.00 ,1439.00 ,1602.00 ,256.00 ,89.00 ,7544.00 ,13419.00 ,252.00 ,1113.00 ,0.06 ,0.77 ,0.17 ,0.77 
5718a9d418cbdb310517d77e,苏子一Sofia,[false],13.00 ,1858.00 ,3511.00 ,877.00 ,949.00 ,13.00 ,1386.00 ,2814.00 ,544.00 ,553.00 ,75.00 ,251.00 ,5965.00 ,12861.00 ,384.00 ,1157.00 ,0.18 ,0.75 ,0.28 ,0.83 
5653316070d69f37cb1f654f,我是真子真子,[false],29.00 ,1816.00 ,4815.00 ,1222.00 ,1400.00 ,28.00 ,1188.00 ,3703.00 ,624.00 ,646.00 ,151.00 ,355.00 ,6930.00 ,19207.00 ,528.00 ,1065.00 ,0.30 ,0.65 ,0.44 ,0.90 
623a9ee4ca0ace00010ffd80,温柔的北眼。,[false],2.00 ,1739.00 ,3153.00 ,1733.00 ,1935.00 ,2.00 ,1360.00 ,2505.00 ,1358.00 ,1397.00 ,393.00 ,304.00 ,6056.00 ,14278.00 ,389.00 ,930.00 ,0.22 ,0.78 ,0.29 ,0.68 
5c6e579c7511ce60880aa824,轻瑜伽,[false],4.00 ,1716.00 ,6523.00 ,781.00 ,897.00 ,4.00 ,1269.00 ,5467.00 ,426.00 ,429.00 ,108.00 ,402.00 ,3322.00 ,12746.00 ,575.00 ,1067.00 ,0.32 ,0.74 ,0.45 ,0.84 
5ab9d1aae666865d1405fc0b,Yoyo和依侬,[false],1.00 ,1680.00 ,4429.00 ,907.00 ,1014.00 ,1.00 ,1229.00 ,3520.00 ,567.00 ,568.00 ,128.00 ,279.00 ,4760.00 ,13286.00 ,463.00 ,993.00 ,0.23 ,0.73 ,0.38 ,0.81 
55daac9b57c2bbba7e1c0c5d,迷途小猫仔,[false],6.00 ,1680.00 ,3545.00 ,1156.00 ,1281.00 ,6.00 ,1111.00 ,2645.00 ,646.00 ,650.00 ,169.00 ,277.00 ,5836.00 ,15271.00 ,414.00 ,943.00 ,0.25 ,0.66 ,0.37 ,0.85 
5fbca1004cd88c15598b9c20,跟尚体育-强哥,[false],1.00 ,1671.00 ,2000.00 ,1619.00 ,1776.00 ,1.00 ,597.00 ,723.00 ,553.00 ,553.00 ,56.00 ,16.00 ,7227.00 ,14739.00 ,68.00 ,505.00 ,0.03 ,0.36 ,0.11 ,0.85 
5b16a6947511ce087189c5ae,Sara枭枭枭,[false],10.00 ,1652.00 ,2487.00 ,1372.00 ,1564.00 ,10.00 ,509.00 ,1021.00 ,346.00 ,364.00 ,68.00 ,53.00 ,5342.00 ,11799.00 ,127.00 ,404.00 ,0.10 ,0.31 ,0.25 ,0.79 
574993968c36d2c47e4862a6,企鹅丹丹小姐,[false],3.00 ,1624.00 ,5294.00 ,895.00 ,1091.00 ,3.00 ,1175.00 ,4386.00 ,529.00 ,549.00 ,193.00 ,303.00 ,5122.00 ,18328.00 ,576.00 ,1041.00 ,0.26 ,0.72 ,0.49 ,0.89 
5784fe441f305d1206710049,街健小Q,[false],5.00 ,1594.00 ,2401.00 ,1433.00 ,1601.00 ,5.00 ,615.00 ,1152.00 ,476.00 ,478.00 ,76.00 ,69.00 ,4532.00 ,10347.00 ,145.00 ,529.00 ,0.11 ,0.39 ,0.24 ,0.86 
603733f5d523e91a761ab315,Yummy鸭_,[false],1.00 ,1592.00 ,2296.00 ,1588.00 ,1691.00 ,1.00 ,1066.00 ,1551.00 ,1066.00 ,1066.00 ,205.00 ,68.00 ,5113.00 ,10087.00 ,205.00 ,819.00 ,0.06 ,0.67 ,0.19 ,0.77 
57b1cb5d744ad12205701a9f,减肥吧小木,[false],34.00 ,1585.00 ,3710.00 ,1070.00 ,1198.00 ,34.00 ,1136.00 ,3119.00 ,650.00 ,683.00 ,134.00 ,249.00 ,5356.00 ,12400.00 ,408.00 ,947.00 ,0.22 ,0.72 ,0.36 ,0.83 
5afba4011cf3d103efc8dda3,lululemon,[false],19.00 ,1547.00 ,3303.00 ,1148.00 ,1511.00 ,16.00 ,959.00 ,2333.00 ,620.00 ,783.00 ,83.00 ,158.00 ,5371.00 ,14309.00 ,233.00 ,814.00 ,0.16 ,0.62 ,0.24 ,0.85 
5b456f8e7511ce7962940d62,李科璇璇,[false],2.00 ,1545.00 ,3033.00 ,1179.00 ,1251.00 ,2.00 ,801.00 ,2042.00 ,476.00 ,478.00 ,95.00 ,140.00 ,5726.00 ,11137.00 ,274.00 ,679.00 ,0.17 ,0.52 ,0.34 ,0.85 
5e902f3a790b93014b331d06,KeepBarre,[true],4.00 ,1524.00 ,5026.00 ,503.00 ,771.00 ,4.00 ,1319.00 ,4133.00 ,351.00 ,470.00 ,106.00 ,502.00 ,7226.00 ,22558.00 ,537.00 ,1217.00 ,0.38 ,0.87 ,0.41 ,0.92 
5e37fd966fbc5609c3ff63bc,健身教练刘远,[false],4.00 ,1505.00 ,3207.00 ,1180.00 ,1291.00 ,4.00 ,761.00 ,2163.00 ,467.00 ,469.00 ,119.00 ,188.00 ,4775.00 ,11033.00 ,276.00 ,654.00 ,0.25 ,0.51 ,0.36 ,0.86 
5cfe4b49d20f9c5451d0ede4,愉快的有内涵的妮妮,[false],13.00 ,1486.00 ,2861.00 ,1095.00 ,1219.00 ,13.00 ,974.00 ,2141.00 ,628.00 ,645.00 ,119.00 ,159.00 ,4209.00 ,9994.00 ,273.00 ,831.00 ,0.16 ,0.66 ,0.28 ,0.85 
623a9d672bfd5a000190147d,倔强的等得我没话说了,[false],38.00 ,1451.00 ,2591.00 ,1250.00 ,1433.00 ,33.00 ,835.00 ,1708.00 ,672.00 ,701.00 ,131.00 ,74.00 ,6924.00 ,13229.00 ,226.00 ,673.00 ,0.09 ,0.58 ,0.27 ,0.81 
5644b3b8c0b8bea92690f9ec,运动养生践行者,[false],4.00 ,1444.00 ,2815.00 ,1444.00 ,1760.00 ,4.00 ,847.00 ,1845.00 ,847.00 ,919.00 ,298.00 ,214.00 ,4947.00 ,13806.00 ,286.00 ,702.00 ,0.25 ,0.59 ,0.34 ,0.83 
5a575b6d1cf3d14b0c086a60,Koach魏巍,[false],58.00 ,1435.00 ,3564.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4175.00 ,10663.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
623a9d9cd611d60001c0ee11,简单的要有女王心。,[false],26.00 ,1419.00 ,2159.00 ,1285.00 ,1467.00 ,26.00 ,645.00 ,957.00 ,578.00 ,620.00 ,66.00 ,35.00 ,7435.00 ,13277.00 ,95.00 ,538.00 ,0.05 ,0.45 ,0.15 ,0.83 
623a9da8ca0ace00010fec55,慷慨的▄︻┻┳═一,[false],37.00 ,1419.00 ,2210.00 ,1361.00 ,1500.00 ,31.00 ,945.00 ,1532.00 ,901.00 ,940.00 ,166.00 ,60.00 ,6761.00 ,12591.00 ,187.00 ,803.00 ,0.06 ,0.67 ,0.20 ,0.85 
623a9da3d611d60001c0ee74,风趣幽默的ヮ几近冰封的温存,[false],37.00 ,1405.00 ,2695.00 ,1349.00 ,1743.00 ,37.00 ,920.00 ,1769.00 ,879.00 ,1028.00 ,225.00 ,101.00 ,6382.00 ,13875.00 ,236.00 ,710.00 ,0.11 ,0.65 ,0.26 ,0.77 
5993ea67094afb09d8dd4ad4,徽徽502,[false],7.00 ,1346.00 ,2293.00 ,1122.00 ,1213.00 ,7.00 ,831.00 ,1584.00 ,633.00 ,639.00 ,126.00 ,105.00 ,5725.00 ,11383.00 ,213.00 ,688.00 ,0.13 ,0.62 ,0.26 ,0.83 
5b96ba27e666864d9f203211,Koach瑾儿,[false],40.00 ,1319.00 ,3144.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3137.00 ,9078.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
54faed7555a9ab5f20a1a094,雨菲努力ing,[false],2.00 ,1255.00 ,3440.00 ,754.00 ,803.00 ,1.00 ,957.00 ,2931.00 ,503.00 ,503.00 ,97.00 ,189.00 ,3172.00 ,8561.00 ,356.00 ,865.00 ,0.20 ,0.76 ,0.37 ,0.90 
575fa3245ca9bac20a7c48bc,孟阿生,[false],14.00 ,1235.00 ,2881.00 ,970.00 ,1578.00 ,14.00 ,658.00 ,1473.00 ,464.00 ,633.00 ,125.00 ,91.00 ,19399.00 ,41853.00 ,195.00 ,551.00 ,0.14 ,0.53 ,0.30 ,0.84 
623a9daee261b900018e599a,慷慨的帖花黄,[false],36.00 ,1234.00 ,1774.00 ,1227.00 ,1427.00 ,34.00 ,631.00 ,1021.00 ,624.00 ,711.00 ,100.00 ,26.00 ,5126.00 ,11792.00 ,95.00 ,476.00 ,0.04 ,0.51 ,0.15 ,0.75 
54d86ec7aae446600a4fd0e6,跑步的子章老师,[false],1.00 ,1214.00 ,5404.00 ,546.00 ,606.00 ,1.00 ,1430.00 ,5586.00 ,735.00 ,735.00 ,215.00 ,469.00 ,2494.00 ,10208.00 ,706.00 ,962.00 ,0.33 ,1.18 ,0.49 ,0.67 
5aaa4659e6668648f330079f,美猫的生活,[false],14.00 ,1155.00 ,1886.00 ,892.00 ,970.00 ,14.00 ,574.00 ,1161.00 ,382.00 ,386.00 ,66.00 ,69.00 ,4389.00 ,9218.00 ,154.00 ,454.00 ,0.12 ,0.50 ,0.27 ,0.79 
58a41b6f31f116689dd29def,260斤的超级大胖子,[false],2.00 ,1154.00 ,2611.00 ,429.00 ,498.00 ,2.00 ,985.00 ,2373.00 ,295.00 ,305.00 ,53.00 ,310.00 ,5012.00 ,12876.00 ,373.00 ,885.00 ,0.31 ,0.85 ,0.38 ,0.90 
55f966447db07e2f66d912bc,Anny吉阿,[false],55.00 ,1151.00 ,1641.00 ,1151.00 ,1471.00 ,53.00 ,522.00 ,785.00 ,521.00 ,645.00 ,82.00 ,157.00 ,6530.00 ,18254.00 ,76.00 ,394.00 ,0.30 ,0.45 ,0.15 ,0.75 
623a9da32bfd5a00019017c1,热情的蛋蛋de忧伤,[false],28.00 ,1150.00 ,1717.00 ,1120.00 ,1279.00 ,27.00 ,819.00 ,1228.00 ,791.00 ,855.00 ,121.00 ,45.00 ,5760.00 ,12514.00 ,137.00 ,667.00 ,0.05 ,0.71 ,0.17 ,0.81 
614abf3a2bc23633b549ab9b,许赛文,[false],2.00 ,1141.00 ,1911.00 ,1114.00 ,1231.00 ,2.00 ,558.00 ,1182.00 ,537.00 ,558.00 ,146.00 ,49.00 ,4717.00 ,10207.00 ,159.00 ,476.00 ,0.09 ,0.49 ,0.28 ,0.85 
5cb28b5ad20f9c210bbc7d87,麦可MKO,[false],16.00 ,1125.00 ,1436.00 ,1034.00 ,1128.00 ,15.00 ,238.00 ,438.00 ,160.00 ,162.00 ,22.00 ,37.00 ,6332.00 ,11703.00 ,59.00 ,205.00 ,0.16 ,0.21 ,0.25 ,0.86 
56bcb49ebc171b3b6144c92e,仙儿Yoga,[false],5.00 ,1118.00 ,2154.00 ,751.00 ,840.00 ,5.00 ,857.00 ,1621.00 ,556.00 ,569.00 ,100.00 ,166.00 ,3054.00 ,7049.00 ,230.00 ,745.00 ,0.19 ,0.77 ,0.27 ,0.87 
5d42947ed20f9c56b29ea709,卡罗尔的歌,[false],10.00 ,1103.00 ,2370.00 ,734.00 ,795.00 ,10.00 ,1269.00 ,2656.00 ,882.00 ,891.00 ,163.00 ,193.00 ,4402.00 ,9313.00 ,356.00 ,1060.00 ,0.15 ,1.15 ,0.28 ,0.84 
60964fe5d523e909eb9cc45f,Physique57,[false],6.00 ,1064.00 ,1492.00 ,951.00 ,1083.00 ,6.00 ,367.00 ,578.00 ,289.00 ,299.00 ,22.00 ,34.00 ,8007.00 ,15178.00 ,53.00 ,317.00 ,0.09 ,0.34 ,0.14 ,0.86 
5d7acb2e790b936b3b2d0aac,龙希龙希,[false],6.00 ,1059.00 ,2276.00 ,774.00 ,912.00 ,6.00 ,649.00 ,1677.00 ,392.00 ,408.00 ,83.00 ,146.00 ,4724.00 ,11428.00 ,226.00 ,560.00 ,0.22 ,0.61 ,0.35 ,0.86 
623a9dad59b00e00011b156a,浪漫的小木偶,[false],39.00 ,1036.00 ,1617.00 ,1017.00 ,1096.00 ,35.00 ,846.00 ,1282.00 ,839.00 ,872.00 ,137.00 ,40.00 ,4772.00 ,8660.00 ,143.00 ,722.00 ,0.05 ,0.82 ,0.17 ,0.85 
5979b9092881d76a50b3ccfc,Koach宋宋,[false],36.00 ,1035.00 ,2781.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2556.00 ,7246.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
623a9daf8b99580001405a69,浪漫的神经病一号,[false],11.00 ,1032.00 ,1679.00 ,1010.00 ,1367.00 ,10.00 ,389.00 ,729.00 ,374.00 ,460.00 ,62.00 ,22.00 ,3600.00 ,8529.00 ,62.00 ,273.00 ,0.06 ,0.38 ,0.16 ,0.70 
5a6aa97ee666867ed146adbb,做7分钟的英雄,[false],8.00 ,1029.00 ,2506.00 ,969.00 ,1264.00 ,8.00 ,615.00 ,1744.00 ,558.00 ,641.00 ,226.00 ,149.00 ,3652.00 ,9909.00 ,249.00 ,515.00 ,0.24 ,0.60 ,0.40 ,0.84 
559a8db13defbf9e952e80e6,Susandu,[false],4.00 ,1024.00 ,2373.00 ,591.00 ,647.00 ,4.00 ,578.00 ,1681.00 ,183.00 ,187.00 ,49.00 ,253.00 ,5334.00 ,12168.00 ,295.00 ,538.00 ,0.44 ,0.56 ,0.51 ,0.93 
593c8a4e493303784e224598,梁颖Yilia,[false],10.00 ,993.00 ,2401.00 ,636.00 ,756.00 ,10.00 ,585.00 ,1733.00 ,280.00 ,312.00 ,57.00 ,137.00 ,3196.00 ,8310.00 ,191.00 ,505.00 ,0.23 ,0.59 ,0.33 ,0.86 
5eec8f3ed20f9c65ea59fd49,巨胃莎JWS,[false],3.00 ,993.00 ,3278.00 ,752.00 ,994.00 ,3.00 ,697.00 ,2609.00 ,473.00 ,537.00 ,171.00 ,105.00 ,3076.00 ,12068.00 ,311.00 ,603.00 ,0.15 ,0.70 ,0.45 ,0.87 
623a9ec5e261b900018e6867,激动的内向的花开半夏凉城空,[false],1.00 ,993.00 ,1747.00 ,978.00 ,1030.00 ,1.00 ,810.00 ,1280.00 ,809.00 ,812.00 ,200.00 ,126.00 ,2102.00 ,4555.00 ,203.00 ,469.00 ,0.16 ,0.82 ,0.25 ,0.58 
5a54479e9ee4e51ad84d6d5e,Keep_私家课,[false],1.00 ,988.00 ,2673.00 ,849.00 ,1513.00 ,1.00 ,604.00 ,1564.00 ,481.00 ,659.00 ,162.00 ,86.00 ,13458.00 ,21365.00 ,235.00 ,457.00 ,0.14 ,0.61 ,0.39 ,0.76 
5985dcf12881d70b811143d9,stephen269,[false],4.00 ,982.00 ,2204.00 ,666.00 ,759.00 ,4.00 ,707.00 ,1691.00 ,413.00 ,414.00 ,96.00 ,195.00 ,3982.00 ,11236.00 ,267.00 ,619.00 ,0.28 ,0.72 ,0.38 ,0.88 
59c93d8ae666863660569d9c,悟空bask,[false],4.00 ,916.00 ,1908.00 ,654.00 ,730.00 ,4.00 ,570.00 ,1363.00 ,348.00 ,357.00 ,70.00 ,131.00 ,2768.00 ,7874.00 ,186.00 ,493.00 ,0.23 ,0.62 ,0.33 ,0.86 
5587eece5f9cd99ebcd823a4,情侣健身的日常,[false],5.00 ,909.00 ,2289.00 ,627.00 ,689.00 ,5.00 ,676.00 ,1855.00 ,413.00 ,415.00 ,73.00 ,115.00 ,3575.00 ,7609.00 ,226.00 ,599.00 ,0.17 ,0.74 ,0.33 ,0.89 
623a9d9d8b9958000140596f,倔强的，被遗忘在街角,[false],9.00 ,891.00 ,1095.00 ,882.00 ,955.00 ,9.00 ,773.00 ,924.00 ,769.00 ,823.00 ,63.00 ,28.00 ,2040.00 ,3449.00 ,60.00 ,410.00 ,0.04 ,0.87 ,0.08 ,0.53 
56c4edd67c543f751043014e,马婉君Pony,[false],8.00 ,886.00 ,2286.00 ,542.00 ,581.00 ,8.00 ,668.00 ,1803.00 ,347.00 ,349.00 ,54.00 ,138.00 ,2991.00 ,6791.00 ,243.00 ,596.00 ,0.21 ,0.75 ,0.36 ,0.89 
58304085493303326f9d429e,Amber梨梨橙KTS,[false],5.00 ,842.00 ,1764.00 ,560.00 ,604.00 ,5.00 ,670.00 ,1508.00 ,409.00 ,412.00 ,72.00 ,135.00 ,2422.00 ,5488.00 ,192.00 ,561.00 ,0.20 ,0.80 ,0.29 ,0.84 
56b06cafbb9c3234117ec76a,beryl贝贝,[false],4.00 ,834.00 ,2262.00 ,519.00 ,587.00 ,4.00 ,524.00 ,1732.00 ,232.00 ,234.00 ,47.00 ,143.00 ,2690.00 ,7242.00 ,221.00 ,433.00 ,0.27 ,0.63 ,0.42 ,0.83 
5bb37392e666862f7dbd9d72,Koach浩哲,[false],82.00 ,833.00 ,1452.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3783.00 ,10408.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
61d5504d03ab300001468ca9,誉硕教育,[false],10.00 ,814.00 ,1335.00 ,763.00 ,996.00 ,10.00 ,395.00 ,719.00 ,348.00 ,430.00 ,69.00 ,43.00 ,3935.00 ,10375.00 ,86.00 ,336.00 ,0.11 ,0.49 ,0.22 ,0.85 
587f8e26387e28374d4a707d,RaindyYyd,[false],7.00 ,811.00 ,1176.00 ,771.00 ,972.00 ,7.00 ,153.00 ,283.00 ,129.00 ,136.00 ,16.00 ,18.00 ,3998.00 ,8983.00 ,23.00 ,128.00 ,0.12 ,0.19 ,0.15 ,0.84 
55857ee1c2f479e465e2649a,Koach淼淼,[false],199.00 ,804.00 ,2043.00 ,4.00 ,7.00 ,5.00 ,6.00 ,30.00 ,3.00 ,6.00 ,3.00 ,3.00 ,3068.00 ,11984.00 ,4.00 ,6.00 ,0.50 ,0.01 ,0.67 ,1.00 
605aaddcd9e7c45a1874e1eb,Koach-Diva,[false],40.00 ,785.00 ,1818.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2570.00 ,6707.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
623a9d9b258c930001e963ef,倔强的世界之大,[false],29.00 ,783.00 ,1454.00 ,734.00 ,882.00 ,28.00 ,562.00 ,1096.00 ,514.00 ,587.00 ,105.00 ,58.00 ,3349.00 ,8403.00 ,129.00 ,476.00 ,0.10 ,0.72 ,0.23 ,0.85 
5708f8c91710eddc7694df7a,Angelinaw黑天使,[false],2.00 ,767.00 ,1012.00 ,720.00 ,744.00 ,2.00 ,578.00 ,752.00 ,545.00 ,546.00 ,62.00 ,13.00 ,1775.00 ,3208.00 ,73.00 ,389.00 ,0.02 ,0.75 ,0.13 ,0.67 
55ba4a0c967023870f9792c0,于冰Amanda,[false],32.00 ,757.00 ,1336.00 ,645.00 ,729.00 ,31.00 ,449.00 ,981.00 ,364.00 ,410.00 ,53.00 ,36.00 ,2624.00 ,5866.00 ,86.00 ,369.00 ,0.08 ,0.59 ,0.19 ,0.82 
5e3ce473d20f9c3df278b6d0,一诺三哥,[false],13.00 ,735.00 ,1440.00 ,599.00 ,730.00 ,13.00 ,715.00 ,1727.00 ,587.00 ,721.00 ,146.00 ,63.00 ,2528.00 ,5951.00 ,152.00 ,594.00 ,0.09 ,0.97 ,0.21 ,0.83 
56bc8bcba3d660485741a60c,雕塑者John,[false],6.00 ,721.00 ,1540.00 ,540.00 ,602.00 ,6.00 ,495.00 ,1153.00 ,334.00 ,336.00 ,69.00 ,84.00 ,2416.00 ,6036.00 ,149.00 ,421.00 ,0.17 ,0.69 ,0.30 ,0.85 
623a9db5d611d60001c0ef61,成熟稳重的梦碎人亦醒,[false],15.00 ,720.00 ,1063.00 ,714.00 ,908.00 ,15.00 ,593.00 ,867.00 ,589.00 ,717.00 ,75.00 ,19.00 ,2853.00 ,6652.00 ,65.00 ,413.00 ,0.03 ,0.82 ,0.11 ,0.70 
623a9dae7f3874000182a32c,侠义的柠栀,[false],30.00 ,720.00 ,1024.00 ,716.00 ,835.00 ,28.00 ,545.00 ,786.00 ,543.00 ,613.00 ,52.00 ,16.00 ,4083.00 ,8326.00 ,47.00 ,405.00 ,0.03 ,0.76 ,0.09 ,0.74 
623a9d9c1e3e850001b37743,风趣幽默的深似海,[false],20.00 ,712.00 ,1156.00 ,665.00 ,831.00 ,20.00 ,414.00 ,667.00 ,381.00 ,401.00 ,69.00 ,24.00 ,3355.00 ,7937.00 ,82.00 ,357.00 ,0.06 ,0.58 ,0.20 ,0.86 
605afeb42bc23674fcbf206f,好课种草君,[false],1.00 ,708.00 ,1266.00 ,515.00 ,538.00 ,1.00 ,479.00 ,818.00 ,338.00 ,338.00 ,59.00 ,44.00 ,1485.00 ,2882.00 ,108.00 ,397.00 ,0.09 ,0.68 ,0.23 ,0.83 
56e971a28e46b61b05b46998,青亭carina,[false],4.00 ,644.00 ,1129.00 ,403.00 ,431.00 ,4.00 ,449.00 ,842.00 ,243.00 ,245.00 ,34.00 ,74.00 ,1694.00 ,3739.00 ,112.00 ,389.00 ,0.16 ,0.70 ,0.25 ,0.87 
576b4d23169ed6fc08943307,Judy果蝈,[false],1.00 ,638.00 ,735.00 ,638.00 ,708.00 ,1.00 ,79.00 ,98.00 ,79.00 ,79.00 ,9.00 ,12.00 ,2014.00 ,3926.00 ,9.00 ,56.00 ,0.15 ,0.12 ,0.11 ,0.71 
5b95b8b3fe6e432c85146b78,Koach晓倩,[false],79.00 ,631.00 ,1238.00 ,0.00 ,0.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2966.00 ,6283.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6230814f00766a00018e9f7f,侠义的瑾夏年华,[false],20.00 ,612.00 ,1206.00 ,494.00 ,618.00 ,20.00 ,344.00 ,740.00 ,268.00 ,340.00 ,46.00 ,24.00 ,2420.00 ,4763.00 ,86.00 ,301.00 ,0.07 ,0.56 ,0.25 ,0.88 
56d77a83d69b2ba91b389402,是谱蓝耶,[false],3.00 ,611.00 ,1148.00 ,553.00 ,594.00 ,3.00 ,411.00 ,803.00 ,370.00 ,377.00 ,65.00 ,34.00 ,2681.00 ,5120.00 ,88.00 ,356.00 ,0.08 ,0.67 ,0.21 ,0.87 
5890b78d8c26a329539ccf8f,卡路里老师,[false],2.00 ,606.00 ,1272.00 ,353.00 ,413.00 ,2.00 ,343.00 ,845.00 ,129.00 ,141.00 ,23.00 ,75.00 ,1899.00 ,4954.00 ,125.00 ,288.00 ,0.22 ,0.57 ,0.36 ,0.84 
623a9d9d7f3874000182a228,直率的听说标题会诱惑人i,[false],19.00 ,596.00 ,779.00 ,574.00 ,635.00 ,16.00 ,193.00 ,303.00 ,180.00 ,188.00 ,26.00 ,14.00 ,2795.00 ,5354.00 ,26.00 ,148.00 ,0.07 ,0.32 ,0.13 ,0.77 
